title,link,description
육종암 요양병원 어떤곳으로? (염곡동 육종암),https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70308&docId=467489822&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=218&search_sort=0&spq=0,염곡동 50대 중반/남 육종암 육종암이 통증이 심하다고 하던데 치료받으면서 암요양병원 관리 받아보려고 하는데 어떤곳으로 가야 할까요? # 이대연 대표병원장 | [프로필 보기] # [병원 위치] # [병원 홈페이지]... 
어떤 병원을 가야하나요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70107&docId=470385988&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=219&search_sort=0&spq=0,... 진짜 무서워서 글을 써봅니다 이런거는 어떤 병원을 가야하나요?? 안녕하세요. 하이닥-네이버 지식iN 상담의 김영준 입니다. 문의해 주셔서 감사합니다. 질문자님께서 뇌질환을 의심하고 계신 듯한데요. 질문자님께서 작성하신... 
암재활병원 어떤걸 위주로볼까요?(황금동 암재활요양병원),https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70301&docId=469401236&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=220&search_sort=0&spq=0,황금동 50대 중반/여 암재활요양병원 암재활하기 위해서 병원 알아보려고 하는데 어떤거 위주로 알아보는게 좋을지 알고 싶어요 # 이호성 대표원장 | [프로필 보기] # [병원 위치] # [병원 홈페이지]... 
방광암 요양병원 어떤점봐야하나요?(천호동 방광암),https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70301&docId=460636909&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=221&search_sort=0&spq=0,"천호동 60대 중반/남 방광암 방광암 수술 후 요양병원 갈때 어떤부분을 고려하고 병원을 알아보는게 도움이 되나요?? # 조현주 병원장 | [프로필 보기] # [병원 위치] # [병원 홈페이지] ——————————————- 안녕하세요, 닥톡... "
폐암2차병원 어떤점 중요한가요? (성내동 폐암한방병원),https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70308&docId=463226332&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=222&search_sort=0&spq=0,성내동 60대 초반/남 폐암한방병원 폐암치료 받으면서 2차병원을 알아보려고 하는데 암한방병원 알아볼때 어떤점이 중요할까요? # 이대연 대표병원장 | [프로필 보기] # [병원 위치] # [병원 홈페이지]... 
암 수술 후 면역관리는 어떤 병원으로 가서 받는게... ,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70308&docId=443524968&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=223&search_sort=0&spq=0,"암 수술 받고 면역관리가 좋다고 하던데 면역관리는 어떤 병원으로 가서 받는게 좋은가요? # 이대연 대표병원장 | [프로필 보기] # [병원 위치] # [병원 홈페이지] ——————————————- 안녕하세요, 닥톡-네이버 지식iN 상담한의사... "
이마에 혹난 후 말랑해졌는데 어떤 병원을 가야하나요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70103&docId=449495696&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=224&search_sort=0&spq=0,이마를 운동기구에 부딪혀서 혹이생기고 멍이 들었었는데 2주정도 지나니 혹부분이 말랑말랑해져서 물이 찬건가 싶어서 병원을 가보려합니다. 정형외과 생각했는데 얼굴쪽은 성형외과로 가야하나요? 요런경우 어떤 치료를 받을수... 
"야간빈뇨, 어느 병원에 가서 어떤 검사를 받아야 할까요?",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010106&docId=456142709&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=225&search_sort=0&spq=0,... 6' 검사를 위해 어떤 병원에 가야 할까요? (~~과 ~~전문병원 등) 긴 글 읽어주셔서 감사합니다. 항상 건강하시고 행복하세요! 안녕하세요. 대한의사협회·네이버 지식iN 상담의사 이성민 입니다. 빈뇨 증상이 있을 때 여러 원인을... 
이거 어떤 병원으로 가야될까요,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70108&docId=476616304&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=226&search_sort=0&spq=0,"... 같고 누워있는데 몸 안에서 뭔가 떨리는 거같은 느낌..? 어떤 병원을 가보는게 좋을까요 안녕하세요. 하이닥-네이버 지식iN 상담의 윤소정 입니다. 손떨림, 전신힘빠짐, 구역감이 동반된 상태로 내과병원에 먼저 내원하시기 바랍니다."
갑자기 입이 안벌려집니다 어떤 병원을 가야되나요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70122&docId=444457773&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=227&search_sort=0&spq=0,... 그리고 입을 벌리려할때 턱쪽에 고통이 너무 심한데 어떤 병원을 가야하나요? 지금 입이 거의 안벌어지는상태로 수저사용도 불가능합니다.... 입이 원래 잘벌어졌었고 안면비대칭 없습니다. 치과 정형외과 어디를 가야할까요??? 혹시... 
혈액암요양병원 어떤곳 좋을까요?(장지동 혈액암요양병원),https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70301&docId=462894665&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=228&search_sort=0&spq=0,장지동 60대 중반/남 혈액암요양병원 혈액암환자 요양병원 알아보고 있어요 요양병원 어떤곳으로 가는게 좋을지 알고 싶어요 # 조현주 병원장 | [프로필 보기] # [병원 위치] # [병원 홈페이지] ——————————————- 안녕하세요... 
맞으면 어떤 병원으로 가야하나요?(동탄2... ,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70106&docId=459005510&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=229&search_sort=0&spq=0,... 어디 병원으로 가야하는건가요? 신경과나 정형외과로 가면 되는 거 맞나요? # 송민구 원장 | [프로필 보기] # [병원 위치] # [병원 홈페이지]... 또한 테니스엘보 증상이 맞다면 어떠한 병원으로 가야 정확하게 검사를 할 수 있고 치료를 할... 
간암 2차병원 어떤걸 보고가나요?(수성동 간암요양병원),https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70301&docId=467489944&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=230&search_sort=0&spq=0,수성동 60대 중반/남 간암요양병원 간암 수술받고 치료중이신데 2차병원을 이제야 급하게 알아보고 있는데 어떤걸 중점적으로 알아보는게 좋을까요? # 이호성 대표원장 | [프로필 보기] # [병원 위치] # [병원 홈페이지]... 
대장암 요양병원 어떤곳?(수성동 대장암),https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70301&docId=470733959&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=231&search_sort=0&spq=0,"수성동 50대 중반/남 대장암 대장암치료 끝나고 요양병원에서 지내는건 어떨까요? 어떤곳을 알아보는게 좋을까요? # 이호성 대표원장 | [프로필 보기] # [병원 위치] # [병원 홈페이지] ——————————————- 안녕하세요, 닥톡... "
"얼굴떨림, 팔다리저림증상 어떤 병원에 가야할까요-?",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70108&docId=474474203&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=232&search_sort=0&spq=0,"... 몸이 피곤하니까 일하는 시간 제외하고 집에선 하루반나절 잠만자는거같아요 병원에 방문하고싶은데 신경외과,한의원,정형외과 중 어느쪽으로 가야할지 잘 모르겠어요. 조언부탁드려요 안녕하세요. 하이닥-네이버 지식iN 상담의... "
암치료병원 어떤걸보고 가세요?(자곡동 암재활치료),https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70301&docId=467489866&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=233&search_sort=0&spq=0,"자곡동 50대 중반/여 암재활치료 암재활치료 하려고 병원을 알아볼때 어떤점들을 알아보는게 좋은가요? # 조현주 병원장 | [프로필 보기] # [병원 위치] # [병원 홈페이지] ——————————————- 안녕하세요, 닥톡-네이버 지식iN... "
어떤 병원을 가야 할까요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010101&docId=457631347&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=234&search_sort=0&spq=0,"... 쉬는데 어떤 병원을 가보는게 좋을까요 ㅠㅠ 말씀하신 1~2년 전에 어떤 특정한 일이 있었나요? 예를들어 정신적 충격이나 큰 스트레스를 받은 일이요. 외상 후 스트레스(PTSD) 는 사람이 전쟁, 고문, 자연재해, 사고 등의 심각한 사건... "
지속적인 가슴(등) 뻐근함. 어떤 병원을 가야되나요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70105&docId=442359984&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=235&search_sort=0&spq=0,"... 이 증상 관련 병원 진료를 받고 싶은데, 어떤 병원을 가야되는지 모르겠어서 전문가분들의 조언을 구하고자 지식인에 글을 남깁니다. 부탁드립니다. 참고로 당뇨, 고혈압, 고지혈증 진단을 받았고, 3년 전에 갑상선암 수술을 한... "
암치료 한방병원 어떤거 하나요?(고덕동 한방암치료),https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70119&docId=462315200&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=236&search_sort=0&spq=0,"... 한방요양병원에서 어떤 관리들이 있는지 알고 싶어요 # 조현욱 병원장 | [프로필 보기] # [병원 위치] # [병원 홈페이지] ——————————————- 안녕하세요, 닥톡-네이버 지식iN 상담의사 조현욱입니다. 한방요양병원은 암... "
종기때문에 고민인데 어떤 병원을 가야할지 모르겟어요,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70117&docId=478216223&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=237&search_sort=0&spq=0,... 병원이라도 가보고 싶은데 제일 많이 나는곳이 사타구니라서 피부과를 가야하는지 여성의학과를 가야하는지 모르겠어요. 이정도는 약국에서 약먹는 걸로 해결되는건가요? 안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표... 
혈액암 요양병원 어떤곳으로?(상일동 혈액암요양병원),https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70119&docId=470016815&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=238&search_sort=0&spq=0,"상일동 60대 초반/남 혈액암요양병원 혈액암으로 요양병원 도움을 받아볼까 하는데 어떤병원을 알아보는게 좋을까요? # 조현욱 병원장 | [프로필 보기] # [병원 위치] # [병원 홈페이지] ——————————————- 안녕하세요, 닥톡... "
턱비대칭 교정은 병원에서 어떤 치료를?(구미 턱비대칭),https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70307&docId=476081871&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=239&search_sort=0&spq=0,"... 그래서 턱비대칭 교정을 병원에 가서 받고 싶은데 보통 어떤 치료를 받게 되나요? 치아교정 비슷하게 기구를 사용하는건지? 아니면 물리치료를 받는건지요? # 병원 위치 | 진료 예약 | 병원 홈페이지 | 문의 전화 안녕하세요, 닥톡-네이버... "
송파쪽 요양병원 어떤곳으로?(풍납동 송파암요양병원),https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70119&docId=465114914&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=240&search_sort=0&spq=0,풍납동 50대 초반/여 송파암요양병원 암요양병원 알아보는데 병원에서 가까운 송파쪽으로 가보고 싶어요 어떤곳이 좋을까요? # 조현욱 병원장 | [프로필 보기] # [병원 위치] # [병원 홈페이지] ——————————————- 안녕하세요... 
어떤 병원을 가야하나요??,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70106&docId=453145257&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=241&search_sort=0&spq=0,... 이번 주말에 병원이 가보려는데 피부과나 정형외과 같은곳으로 가야하나요?? 안녕하세요. 대한의사협회·네이버 지식iN 상담의사 예동희 입니다. 네 둘중에 한 곳 가시면 됩니다.
혈액암요양병원 어떤곳으로가나요?(용수동... ,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70301&docId=460636788&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=242&search_sort=0&spq=0,용수동 60대 중반/남 혈액암요양병원 혈액암으로 병원에서 치료 할 수 있는건 다 하신거 같은데 아직도 많이 힘드셔서 요양병원을 알아보는데 요양병원 알아볼때 어떤곳이 좋은가요? # 이호성 대표원장 | [프로필 보기] # [병원 위치]... 
간암요양병원 어떤게 필요한가요?(호산동 간암요양병원),https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70301&docId=461737430&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=243&search_sort=0&spq=0,"호산동 50대 중반/남 간암요양병원 암요양병원 알아볼때 필요한게 어떤게 있을까요? # 이호성 대표원장 | [프로필 보기] # [병원 위치] # [병원 홈페이지] ——————————————- 안녕하세요, 닥톡-네이버 지식iN 상담한의사... "
간암요양병원 어떤곳을 알아보나요?(학정동 간암요양병원),https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70301&docId=463227673&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=244&search_sort=0&spq=0,학정동 60대 중반/남 간암요양병원 간암 수술하고 병원 다니고 계시는데 따로 관리를 위해서 요양병원가는게 좋겠다고 하셔서 알아보는데 요양병원을 어떤곳으로 봐야 할까요? # 이호성 대표원장 | [프로필 보기] # [병원 위치] # [병원... 
암요양병원 어떤부분을 볼까요?(자곡동 암요양병원추천),https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70308&docId=464694415&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=245&search_sort=0&spq=0,자곡동 50대 중반/남 암요양병원추천 암요양병원이나 한방쪽 병원을 알아보려면 어떤부분을 고려해서 병원을 알아보는게 도움이 되나요? # 이대연 대표병원장 | [프로필 보기] # [병원 위치] # [병원 홈페이지]... 
갈증이 계속 나는데 어떤 병원을 가야하나요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010106&docId=462962814&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=246&search_sort=0&spq=0,월요일부터 물을 마셔도 마셔도 갈증이 해소되질 않습니다 어제는 과장안하고 물 4리터 이상을 마셔도 갈증이 나더군요 병원을 가봐야할거같은데 어딜 가야하나요? 당뇨 초기증상은 한개도 없어서 당뇨는 아닌거같긴한데.. 안녕하세요.... 
교통사고로 한방병원 어떤치료?(강북구 교통사고치료),https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70303&docId=462902999&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=247&search_sort=0&spq=0,강북구 40대 후반/남 교통사고치료 제가 한방병원 방문이 처음이라 어떤 교통사고치료를 받을 수 있을지 궁금합니다. 크게 아픈 부위는 없지만 전체적으로 몸이 찌뿌퉁함이 있습니다. # 송태호 병원장 | [프로필 보기] # [병원 위치] # [병원... 
난소암 추가치료 어떤병원가나요?(거여동 난소암한방병원),https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70119&docId=462507565&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=248&search_sort=0&spq=0,거여동 50대 초반/여 난소암한방병원 난소암 수술 받고 요양병원이나 한방병원쪽으로 가서 추가치료 받아볼까 하는데 어떤병원으로 가는게 좋을까요? # 조현욱 병원장 | [프로필 보기] # [병원 위치] # [병원 홈페이지]... 
