question,answer,doctor,link
최근 1년정도 머리 두통이랑 (특히 정수리 뒷목 두통)눈이나 얼굴 붓기가 계속 생기고눈물도 자주나고 피곤하고 무기력한거 보면어떤 증상인가요글고 어떤 병원을 가야 할까요??,['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정동문 입니다.신장기능이나 간기능의 이상일 수도 있습니다. 병원 진료를 보시고 기본적인 혈액 검사 와 호르몬 검사를 받아보세요'],전문의,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70107&docId=464608280&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=931&search_sort=0&spq=0
목뒤랑 승모근이 너무 뻐근해서요.사람들이 목이 굽은것 같아 보인다고 하기도해서거북목이 의심이 됩니다.근처에 한방병원이 있어서 치료를 받아보려고하는데어떤 치료 하나요?,"['# 류정만 병원장 |[프로필 보기]#[병원 위치]#[진료 예약하기]#[병원 홈페이지]——————————————-안녕하세요, 닥톡-네이버 지식iN 상담한의사 류정만입니다.장시간 모니터를 향하고 스마트폰을 내려다보는 자세는 경추에 부담을 주게 되고 통증을 유발하는 주된 요인입니다.목뼈는 원만하게 구부러진 C자형 커브를 이루고 있는데, 지속적으로 잘못된 자세가 이어지면 점차 C자 커브가 일자로 변형되는 거북목증후군을 야기합니다.곡선을 그리는 경추부는 머리를 지지하고 충격에 대한 흡수 역할을 하지만 이러한 커브가 일자로 변형되면 머리 하중과 충격을 온전히 흡수하여 경추부의 긴장이 가중되는 것이죠.이로 인해 경추 사이의 추간판이 밀려나오는 목 디스크가 이어질 수 있으며 경추성 두통과 어깨 통증, 팔과 손까지 저리는 감각이상을 호소하게 됩니다.이처럼 거북목은 방치하게 되면 심각한 질환을 유도할 수 있어 조기에 자세를 교정하고 바로잡는 치료가 중요한데요.x-ray를 통해 거북목 정도를 파악하며 그에 맞는 치료방법을 시행하게 됩니다.한방병원에서는 x-ray촬영은 물론, 도수치료와 물리치료도 병행이 가능합니다.한방치료로는 거북목 교정 치료로 추나요법이 권고되고 있습니다.한의사가 직접 변형된 경추부의 균형을 바로잡아 구조적인 문제를 개선해 주는 수기 치료인데요.틀어진 골격으로 인해 제한되었던 신체의 순환이 원활하게 이루어져 주변 조직의 기능의 회복 또한 기대되며 통증이 감소되는 결과를 얻을 수 있습니다.현재 목통증의 초기 단계라면 한의원의 한방 치료와 추나요법을 병행하여 통증 개선이 가능하며 틀어진 골격의 균형을 바로잡아 체형을 정상적으로 회복할 수 있으며 이로 인해 자세 교정 효과 또한 도움이 될 수 있습니다.']",한의사,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70309&docId=454483612&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=933&search_sort=0&spq=0
골반통증치료를 받고싶은데요..근데 이게 왜 아픈지를 모르니어떤 병원에 가야할지를 모르겠어요.이거 말고는 다른 증상이 없고...그냥 골반쪽이 아파 골반통증치료를받고 싶은데... 어찌해야 할까요?골반통증치료 검색해 보니깐 도수치료가가장 많이 뜨는데 도수치료 하는 병원에가보면 될까요?,['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 김옥선 입니다.골반통증치료와 관련해 질문주셨군요.현재 질문자님의 상태를 살펴 보지 못했기때문에 정확한 설명을 드리기 어렵습니다.그러니 이에 대해서는 담당의와 상의를해보는 것이 좋겠어요.골반통증치료를 위해서는 우선 통증의원인을 알아야 하는데요.신체 장기에 이상이 생겼거나 여성의경우 월경으로 인한 골반통증일 수도있으며 척추 질환이 있는 경우에도이와 같은 증상이 나타나기도 합니다.그러나 바르지 못한 자세나 좋지 못한습관으로 인해 골반이 틀어진 경우에도골반통증이 발생할 수 있는데요.이 경우 물리치료사의 손과 타 부위를이용해 교정하는 도수치료나 유연성을늘리고 근력을 강화해 골반의 대칭을유지할 수 있도록 돕는 운동치료 등의골반통증치료를 진행해 볼 수 있습니다.단순히 골반에서만 통증이 나타난다면골반불균형을 의심해 볼 수 있겠습니다.쾌유를 빕니다.감사합니다.'],전문의,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70119&docId=415065171&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=936&search_sort=0&spq=0
제가 예전에도 잠깐 어지럼증을 앓은적이있었는데 그때는 증상이 누웠다 일어나거나몸을 움직일때 어지러워서 이비인후과에서주사맞고 약먹으면서 괜찮아졌었거든요ㅜㅜ근데 이번에는 그런증상이 아니라낮에도 어지럽긴하지만 참을만한 정도인데6시~6시 반쯤 저녁을 먹고 이후저녁 8시정도?부터 확 어지러워집니다.속도 좀 울렁거리고 토할것같고 식은땀도 나구요자려고 누울때는 더 심해지는 것 같아요ㅜㅜ눈알뒤쪽이 막 땡기는듯한?느낌도 들어서자고일어나도 전혀 개운하지가 않아요..요즘 소화도 잘안되서 그거때문인가해서 내과가서 소화제처방받아서 먹었는데소화는 되는데 어지럼증은 전혀 괜찮지않고..몸무게는 빠지거나 그러지는 않는것같구요큰병원으로 가야하는 문제인가요??ㅜㅜ++++추가로 15일저녁을 조금만 먹었는데한 2시간정도 있다가 6번정도 구토를 했어요ㅜㅜㅜㅜ내과를 가야하는건지...,[],한의사,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70306&docId=441699148&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=939&search_sort=0&spq=0
춤 추다가 담에 걸렸었는데 그때랑 다르게 왼쪽 쇄골 뼈 바로 윗부분이 너무 고통스럽게 아파요 그리고 두통도 같이 오고요ㅠㅠ 이럴 때 어떤 병원을 가야하는지 알려주세요..,"['안녕하세요. 하이닥-네이버 지식iN 상담의 원유건 입니다.본 답변은 참고용으로 의학적 판단이나 진료행위로 해석될 수 없습니다,직접 진찰을 하지 않았기에 정확한 답변이 어려운 점 양해 부탁드립니다. 쇄골 통증의 원인은 정말 다양하게 존재합니다. 단순 타박상부터 심한 케이스는 골절도 가능합니다. 어깨나 목에 문제가 있어 그 위를 지나가는 신경이 손상되었을 때도 두통을 동반한 통증을 느끼실 수 있습니다.먼저, 가까운 정형외과 방문하신 뒤 X-ray 검사와 초음파 등 진행한 후 원인을 찾고 치료를 하시는 편이 좋을 것 같습니다.']",전문의,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70106&docId=395205529&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=940&search_sort=0&spq=0
"안녕하세요! ..최근 자고일어나면 네번째 발가락이 부러진것 처럼 욱신 거리면서 특정 부위만 빨개지면서 부어요/..!꼭! 내성발톹이 막 파고드는 그런느낌...?그래서 만지면 그 아픈 발가락만 붓고 뜨겁고 아파요,,이럴때 어떤 병원에 가야할지... 도와주세요!!",['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.정형외과 진료 받아 보세요.'],전문의,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70103&docId=433944582&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=947&search_sort=0&spq=0
기존 만성위염과 심하진않지만 유전성 빈혈이 있습니다 일단 현재증상은 생리하려면 한참 남았는데도 유방 양쪽에 멍울이 만져지면서 통증이 지속되고있습니다 그리고 전에 몇번그러다가 없어졌었다가 요새 다시 심장이 빨리뜁니다 빨리뛰면서 가슴이 답답하고 식은땀이동반되는 동시에몸도 차가워지고 숨쉬는게 불편합니다..,['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 김철수 입니다.유전성 빈혈의 병명은 무엇인가요'],전문의,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010104&docId=474442014&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=951&search_sort=0&spq=0
후유증 증상에는 빠른 치료가 답이라는 얘길 듣고알아보니 교통사고한방병원 가서 후유증 치료를 많이들받는다고 하더라구요. 저도 마침 관심이 생기던 터라주변에 교통사고한방병원 있나 찾아보니까 근처에 있더라구요궁금한 건 제가 후유증 증상은 처음이라서 그런데교통사고한방병원에선 어떤 식으로 치료하나요?,"['안녕하세요, 닥톡-네이버 지식iN 상담한의사 김상돈 입니다.교통사고로 인한 피해는 외상뿐만 아니라 다양한 증상으로 나타날 수 있습니다. 따라서 사고 후에는 구조적인 문제와 함께 잠재적인 모든 증상을 정확하게 진단하고 처리하는 것이 중요합니다.사고 직후에는 증상이 뚜렷하지 않더라도, 시간이 지나면서 갑자기 통증이 발생할 수 있으며 이는 후유증의 가능성을 시사합니다. 이러한 후유증은 사고 후 며칠에서 몇 주, 심지어 몇 달 후에 나타날 수 있습니다.주로 문제가 발생하는 부위는 목, 어깨, 허리, 골반, 무릎 등의 근골격계 부위입니다. 이런 증상이 발견되면 교통사고 후유증을 염두에 두어야 합니다.따라서 교통사고 후에는 한의학적 치료와 현대 의학적 치료를 병행하는 것이 좋습니다. 한의학적 치료로는 추나요법, 침 치료, 한약 치료 등이 있으며, 이는 증상을 완화하는 데 도움을 줄 수 있습니다.추나요법을 통해 비뚤어진 뼈와 근육을 교정하고, 약침요법을 통해 염증을 감소시킬 수 있습니다. 테이핑 요법은 약해진 근육을 지지해 주며, 올바른 자세를 유지하고 척추의 균형을 잡아주는 운동을 통해 부정렬을 교정할 수 있습니다. 한약 복용은 염증을 줄이고 뼈를 강화하여 치료 효과를 높이는 데 기여할 수 있습니다.교통사고 후유증은 자연적으로 회복되기 어려운 경우가 많으므로, 적절한 시기에 교통사고한방병원을 방문하여 상태를 점검하고 필요한 치료를 받는 것이 권장됩니다.자생한방병원 ""교통사고 급성 요통, 동작침법으로 통증 감소 효과 확인"" - 데일리한국[데일리한국 최성수 기자]자생한방병원은 척추관절연구소 황보승윤 한의사 연구팀이 교통사고로 인한 급성 허리통증 환자를 대상으로 동작침법과 한의통합치료를 병행한 결과 통증 및 가동범위 개선 정도가 한의...daily.hankooki.com']",한의사,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70308&docId=473830140&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=961&search_sort=0&spq=0
저희 엄마가 예전에 어떤 병원에서 주사 한 번 맞으시고 나서 갑자기 뇌압이 높아지셨고 그때 이후로 혈압이 높아지셨다가 몇 개월 전부터 정상이 되셨는데요. 백신 맞아도 될까요...? 엄마도 계속 고민하고 계시고 저희 동네 병원장님도 혹시 모르니 대학병원가서 맞으라는데 저희 엄마가 대학병원까지 가실 시간이 안되시거든요. 백신 맞으셔도 될까요?,['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.개인적인 의견으로는 접종하셔도 될것으로 생각됩니다'],전문의,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70117&docId=400466171&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=962&search_sort=0&spq=0
아무래도 관절병원에 가는 게 나을까요?그동안 어떤 병원이든 치료에 의존하는 건안 좋다고 생각해서 잘 안 가고 버텼는데계속 아파서 걷기 힘든 상황이 되니까 이젠관절병원에 가야하나 싶어서요.. 일단 무릎이아프고요 전에 운동을 하다 삐끗한 적이있는데 좀 낫는가 싶더니 급 심해졌네요..관절병원 가면 치료 뭐 할까요...?,"['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 김옥선 입니다.무릎 염좌를 입으셨군요.현재 질문자님의 상태를 살펴 보지 못했기때문에 정확한 설명을 드리기 어렵습니다.그러니 이에 대해서는 담당의와 상의를해보는 것이 좋은데요.무릎 염좌를 입은 후 보행이 불편해지고 통증이나타났다면 병원에 방문해 상태를 확인해 보시길바랍니다.무릎 인대가 늘어난다면 관절이 불안정한 움직임을하면서 인대가 약화되고 연골파열, 관절염을 야기하게될 수 있어요.그러니 병변이 악화기 전에 관절병원에 방문해현재의 양상과 증상을 살핀 후 적절한 방법으로회복을 도모해 보는 것이 좋겠습니다.무릎 염좌로 인한 증상이라면 보조기 착용, 약물,물리치료, 주사, 재활 등의 비수술 치료를 받아보실 수 있겠습니다.쾌유를 빕니다.감사합니다.']",전문의,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70119&docId=444043213&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=973&search_sort=0&spq=0
이런적이 처음이라 어딜가야할지 모르겠어요,['안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다.신경과 진료 보세요.진찰 받아 보세요.'],전문의,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70103&docId=461845329&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=979&search_sort=0&spq=0
